43	10240		48348	0	32	1|
43	10360		24376	0	32	1|
43	4041		32223	0	8	1|
43	4021		31342	0	8	1|
43	4011		32977	0	8	1|
43	4031		39896	0	8	1|
43	1219		204721	0	8	1|
43	5228		172553	0	8	1|
43	5226		175195	0	8	1|
43	5227		161932	0	8	1|
43	5667		192152	0	8	1|
43	1216		258608	0	8	1|
43	1215		253792	0	8	1|
43	5164		816665	0	8	1|
43	5165		854370	0	8	1|
43	5224		131673	0	8	1|
43	5223		728249	0	8	1|
43	70493		690049	0	8	1|
43	69808		43358	0	11	1|
43	57705		143219	0	11	1|
43	57706		179465	0	11	1|
43	7042		34937	0	11	1|
43	57709		110059	0	11	1|
43	57710		110031	0	11	1|
43	7040		27136	0	11	1|
43	57707		39214	0	11	1|
43	12191		165189	0	11	1|
43	57708		28145	0	11	1|
43	3849		82512	0	11	1|
43	12192		53491	0	11	1|
43	7050		63664	0	11	1|
43	80068		79594	0	11	1|
43	80056		165642	0	11	1|
43	80037		90396	0	11	1|
43	80039		58648	0	11	1|
43	2638		695277	0	8	1|
43	4180		64686	0	8	1|
43	6001		1683113	0	8	1|
41	5796	41160	10350000	0	19	1|
41	5808	41160	6900000	0	37	1|
41	5811	41160	8625000	0	9	1|
41	5812	41160	3450000	0	34	1|
41	5814	41160	3450000	0	9	1|
41	5935	41160	3450000	0	37	1|
41	5954	41160	5175000	0	37	1|
41	5961	41160	10350000	0	19	1|
41	5963	41160	5175000	0	19	1|
41	5984	41160	1725000	0	22	1|
41	5990	41160	5175000	0	22	1|
41	5991	41160	8625000	0	22	1|
41	5992	41160	6900000	0	22	1|
41	5997	41160	13800000	0	19	1|
41	7279	41160	6900000	0	40	1|
41	7293	41160	1725000	0	51	1|
41	7298	41160	8625000	0	40	1|
41	7316	41160	8625000	0	9	1|
41	7330	41160	8625000	0	40	1|
41	7491	41160	1725000	0	51	1|
41	7500	41160	1725000	0	31	1|
41	7524	41160	8625000	0	53	1|
41	7536	41160	3450000	0	5	1|
41	7555	41160	5175000	0	38	1|
41	7564	41160	5175000	0	36	1|
41	7613	41160	5175000	0	32	1|
41	7639	41160	12075000	0	22	1|
41	7708	41160	13800000	0	19	1|
41	7773	41160	5175000	0	40	1|
41	7774	41160	10352000	0	40	1|
41	7781	41160	3450000	0	6	1|
41	7787	41160	5175000	0	38	1|
41	7790	41160	3450000	0	8	1|
41	7791	41160	5175000	0	22	1|
41	7811	41160	5175000	0	39	1|
41	7818	41160	8625000	0	19	1|
41	7843	41160	3450000	0	23	1|
41	7845	41160	1725000	0	23	1|
41	7846	41160	3450000	0	23	1|
41	7869	41160	8625000	0	29	1|
41	7957	41160	13800000	0	36	1|
41	7958	41160	13800000	0	36	1|
41	7981	41160	13800000	0	36	1|
41	8082	41160	3450000	0	22	1|
41	8084	41160	5175000	0	23	1|
41	8093	41160	10350000	0	23	1|
41	8099	41160	6900000	0	23	1|
41	8102	41160	3450000	0	8	1|
41	8105	41160	10350000	0	40	1|
41	8107	41160	8625000	0	40	1|
41	8134	41160	3450000	0	41	1|
41	8156	41160	12075000	0	22	1|
41	8157	41160	12075000	0	22	1|
41	8158	41160	12075000	0	22	1|
41	8159	41160	8625000	0	22	1|
41	8161	41160	6900000	0	29	1|
41	8178	41160	8625000	0	23	1|
41	8192	41160	1725000	0	14	1|
41	8193	41160	3450000	0	14	1|
41	8198	41160	3450000	0	23	1|
41	8201	41160	1725000	0	23	1|
41	8207	41160	1725000	0	23	1|
41	8209	41160	1725000	0	23	1|
41	8225	41160	5175000	0	2	1|
41	8226	41160	1725000	0	2	1|
41	8232	41160	1725000	0	1	1|
41	8257	41160	3450000	0	39	1|
41	8258	41160	5175000	0	39	1|
41	8281	41160	3450000	0	40	1|
41	8286	41160	6900000	0	23	1|
41	8289	41160	6900000	0	29	1|
41	8290	41160	6900000	0	8	1|
41	8293	41160	6900000	0	22	1|
41	8294	41160	6900000	0	22	1|
41	8295	41160	10350000	0	23	1|
41	8296	41160	10350000	0	8	1|
41	8297	41160	10350000	0	8	1|
41	8298	41160	10350000	0	11	1|
41	8300	41160	5175000	0	23	1|
41	8301	41160	6900000	0	38	1|
41	8305	41160	13800000	0	38	1|
41	8306	41160	13800000	0	38	1|
41	8308	41160	5175000	0	38	1|
