15720	12	2|
15721	12	2|
15722	12	2|
15723	12	2|
15724	12	2|
15725	12	2|
15726	12	2|
15727	12	2|
15728	12	2|
15729	12	2|
15730	12	2|
15731	12	2|
15732	12	2|
15733	12	2|
15734	12	2|
15735	12	2|
15736	12	2|
15737	12	2|
15738	12	2|
15739	12	2|
15740	12	2|
15742	12	2|
15743	12	2|
15744	12	2|
15745	12	2|
15746	12	2|
15747	12	2|
15748	12	2|
15749	12	2|
15750	12	2|
15751	12	2|
15752	12	2|
15753	12	2|
15754	12	2|
15755	12	2|
15756	12	2|
15757	12	2|
15758	12	2|
15759	12	2|
15760	12	2|
15761	12	2|
15762	12	2|
15763	12	2|
15764	12	2|
15765	12	2|
15766	12	2|
15767	12	2|
15768	12	2|
15769	12	2|
15770	12	2|
15771	12	2|
15772	12	2|
15773	12	2|
15774	12	2|
15775	12	2|
15776	12	2|
15777	12	2|
15778	12	2|
15779	12	2|
15780	12	2|
15781	12	2|
15782	12	2|
15783	12	2|
15784	12	2|
15785	12	2|
15786	12	2|
15787	12	2|
15788	12	2|
15789	12	2|
15790	12	2|
15791	12	2|
15792	12	2|
15793	12	2|
15794	12	2|
15795	12	2|
15796	12	2|
15797	12	2|
15798	12	2|
15799	12	2|
15800	12	2|
15801	12	2|
15802	12	2|
15803	12	2|
15804	12	2|
15805	12	2|
15806	12	2|
15807	12	2|
15808	12	2|
15809	12	2|
15810	12	2|
15811	12	2|
15812	12	2|
15813	12	2|
15814	12	2|
15815	12	2|
15816	12	2|
15817	12	2|
15818	12	2|
15819	12	2|
15820	12	2|
15821	12	2|
15822	12	2|
15823	12	2|
15824	12	2|
15825	12	2|
15826	12	2|
15827	12	2|
15828	12	2|
15829	12	2|
15830	12	2|
15831	12	2|
15832	12	2|
15833	12	2|
15834	12	2|
15835	12	2|
15836	12	2|
15837	12	2|
15838	12	2|
15839	12	2|
15840	12	2|
15841	12	2|
15842	12	2|
15843	12	2|
15844	12	2|
15845	12	2|
15846	12	2|
15847	12	2|
15848	12	2|
15849	12	2|
15850	12	2|
15851	12	2|
15852	12	2|
15853	12	2|
15854	12	2|
15855	12	2|
15856	12	2|
15857	12	2|
15858	12	2|
15859	12	2|
15860	12	2|
15861	12	2|
15862	12	2|
15863	12	2|
15864	12	2|
15865	12	2|
15866	12	2|
15867	12	2|
15868	12	2|
15869	12	2|
15870	12	2|
15871	12	2|
15872	12	2|
15873	12	2|
15874	12	2|
15875	12	2|
15876	12	2|
15877	12	2|
15878	12	2|
15879	12	2|
15880	12	2|
15881	12	2|
15882	12	2|
15883	12	2|
15884	12	2|
15885	12	2|
15886	12	2|
15887	12	2|
15888	12	2|
15889	12	2|
15890	12	2|
15891	12	2|
15892	12	2|
15893	12	2|
15894	12	2|
15895	12	2|
15896	12	2|
15897	12	2|
15898	12	2|
15899	12	2|
15901	12	2|
15902	12	2|
15903	12	2|
15904	12	2|
15905	12	2|
15906	12	2|
15907	12	2|
15908	12	2|
15909	12	2|
15910	12	2|
15911	12	2|
15912	12	2|
15913	12	2|
15914	12	2|
15915	12	2|
15916	12	2|
15917	12	2|
15918	12	2|
15919	12	2|
15920	12	2|
15921	12	2|
15922	12	2|
15923	12	2|
15924	12	2|
15925	12	2|
15926	12	2|
15927	12	2|
15928	12	2|
15929	12	2|
15930	12	2|
15931	12	2|
15932	12	2|
15933	12	2|
15934	12	2|
15935	12	2|
15936	12	2|
15937	12	2|
15938	12	2|
15939	12	2|
15940	12	2|
15941	12	2|
15942	12	2|
15943	12	2|
15944	12	2|
15945	12	2|
15946	12	2|
15947	12	2|
15948	12	2|
15949	12	2|
15950	12	2|
15951	12	2|
15952	12	2|
15953	12	2|
15954	12	2|
15955	12	2|
15956	12	2|
15957	12	2|
15958	12	2|
15959	12	2|
15960	12	2|
15961	12	2|
15962	12	2|
15963	12	2|
15964	12	2|
15965	12	2|
15966	12	2|
15967	12	2|
15968	12	2|
15969	12	2|
15970	12	2|
15971	12	2|
15972	12	2|
15973	12	2|
15974	12	2|
15975	12	2|
15976	12	2|
15977	12	2|
15978	12	2|
15979	12	2|
15980	12	2|
15981	12	2|
15982	12	2|
15983	12	2|
15984	12	2|
15985	12	2|
15986	12	2|
15987	12	2|
15988	12	2|
15989	12	2|
15990	12	2|
15991	12	2|
15992	12	2|
15993	12	2|
15994	12	2|
8006	14	14|
15533	14	14|
16041	14	14|
7160	14	13|
7382	14	13|
14648	14	13|
6992	14	12|
7646	14	12|
7679	14	12|
7858	14	12|
7939	14	12|
14922	14	12|
15922	14	12|
16664	14	12|
17173	14	12|
17240	14	12|
17314	14	12|
17338	14	12|
17340	14	12|
6988	14	11|
7563	14	11|
15053	14	11|
16553	14	11|
17332	14	11|
7003	14	10|
7162	14	10|
7870	14	10|
7934	14	10|
7981	14	10|
14742	14	10|
15166	14	10|
15694	14	10|
16187	14	10|
17335	14	10|
17336	14	10|
6975	14	9|
6986	14	9|
6989	14	9|
6999	14	9|
7844	14	9|
7875	14	9|
7938	14	9|
7948	14	9|
7988	14	9|
15344	14	9|
16338	14	9|
16495	14	9|
16525	14	9|
16581	14	9|
17194	14	9|
17333	14	9|
6973	14	8|
6977	14	8|
6983	14	8|
6990	14	8|
6996	14	8|
7000	14	8|
7860	14	8|
7933	14	8|
7943	14	8|
7964	14	8|
6964	14	7|
7859	14	7|
7947	14	7|
14796	14	7|
16236	14	7|
16400	14	7|
17334	14	7|
6896	14	6|
6971	14	6|
7944	14	6|
15058	14	6|
15688	14	6|
16579	14	6|
6966	14	5|
6972	14	5|
7782	14	5|
7861	14	5|
7941	14	4|
16303	14	4|
16564	14	4|
14648	15	12|
7858	15	11|
15741	15	11|
17178	15	11|
7382	15	10|
8006	15	10|
17174	15	10|
7073	15	9|
7160	15	9|
7860	15	9|
7988	15	9|
16664	15	9|
17336	15	9|
7119	15	8|
7558	15	8|
7859	15	8|
14599	15	8|
15192	15	8|
16338	15	8|
17330	15	8|
6985	15	7|
6988	15	7|
7102	15	7|
14922	15	7|
15523	15	7|
16025	15	7|
16400	15	7|
17084	15	7|
17333	15	7|
17339	15	7|
6990	15	6|
7087	15	6|
7979	15	6|
15922	15	6|
17338	15	6|
7861	15	5|
16579	15	5|
7065	15	4|
7085	15	2|
17331	16	13|
15523	16	12|
6988	16	11|
7434	16	11|
6989	16	10|
14648	16	10|
17084	16	10|
6986	16	9|
7988	16	9|
7160	17	14|
7835	17	14|
15533	17	14|
17331	17	13|
17084	17	12|
7858	17	11|
7065	17	10|
16338	17	10|
6964	17	8|
6990	17	8|
7894	17	8|
7121	17	6|
15192	17	6|
16159	17	6|
16236	17	4|
7085	18	11|
7695	18	10|
16249	18	10|
15533	18	9|
6975	18	8|
15192	18	8|
7078	18	7|
17340	18	6|
17084	18	5|
16236	18	3|
17736	28	3|
17511	28	1|
17514	28	2|
17658	28	3|
17473	28	2|
17512	28	2|
17919	28	1|
17737	28	3|
17660	28	3|
17654	28	3|
17482	28	3|
17656	28	3|
17761	28	3|
17520	28	3|
17730	28	3|
17655	28	3|
17661	28	3|
17649	28	3|
17734	28	3|
17924	28	2|
17493	28	2|
17922	28	1|
17516	28	0|
17474	28	1|
17515	28	2|
17494	28	1|
17519	28	3|
17521	28	3|
17923	28	1|
17501	28	1|
17731	28	3|
17659	28	3|
17662	28	3|
17735	28	3|
17513	28	1|
17733	28	3|
17504	28	2|
17508	28	2|
17763	28	2|
17593	28	3|
17508	29	3|
17877	29	3|
17880	29	3|
17886	29	3|
17891	29	3|
17874	29	3|
17875	29	2|
17876	29	2|
17514	29	2|
17501	29	2|
17660	29	2|
17661	29	2|
17662	29	2|
17655	29	2|
17659	29	1|
17862	29	1|
17842	29	1|
17855	29	1|
17654	29	1|
17515	29	1|
17510	29	1|
17512	29	1|
17513	29	1|
17920	29	1|
17922	29	1|
17923	29	1|
17924	29	1|
17921	29	0|
17919	29	0|
17511	29	0|
17516	29	0|
17860	29	0|
17656	29	0|
17658	29	0|
17830	30	3|
17840	30	3|
17841	30	3|
17842	30	3|
17659	30	2|
17660	30	2|
17513	30	2|
17514	30	2|
17501	30	2|
17860	30	2|
17862	30	2|
17864	30	2|
17875	30	2|
17891	30	2|
17922	30	2|
17924	30	2|
17932	30	1|
17934	30	1|
17923	30	1|
17772	30	1|
17921	30	1|
17919	30	1|
17880	30	1|
17886	30	1|
17511	30	1|
17655	30	1|
17656	30	1|
17515	30	1|
17516	30	1|
17661	30	1|
17662	30	1|
17855	30	1|
17857	30	1|
17763	30	0|
17654	30	0|
17658	30	0|
17512	30	0|
17920	30	0|
17876	30	0|
17908	31	2|
17516	31	1|
17763	31	1|
17921	31	1|
17924	31	1|
17932	31	1|
17842	31	1|
17847	31	1|
17848	31	0|
17855	31	0|
17860	31	0|
17876	31	0|
17891	31	0|
16327	12	2|
16328	12	2|
16329	12	2|
16330	12	2|
16331	12	2|
16332	12	2|
16333	12	2|
16334	12	2|
16335	12	2|
16336	12	2|
16337	12	2|
16339	12	2|
16340	12	2|
16341	12	2|
16342	12	2|
16343	12	2|
16344	12	2|
16345	12	2|
16346	12	2|
16347	12	2|
16348	12	2|
16349	12	2|
16350	12	2|
16351	12	2|
16352	12	2|
16353	12	2|
16354	12	2|
16355	12	2|
16356	12	2|
16357	12	2|
16358	12	2|
16359	12	2|
16360	12	2|
16361	12	2|
16362	12	2|
16363	12	2|
16364	12	2|
16365	12	2|
16366	12	2|
16367	12	2|
16368	12	2|
16369	12	2|
16370	12	2|
16371	12	2|
16372	12	2|
16373	12	2|
16374	12	2|
16375	12	2|
16376	12	2|
16377	12	2|
16378	12	2|
16379	12	2|
16380	12	2|
16381	12	2|
16382	12	2|
16383	12	2|
16384	12	2|
16385	12	2|
16386	12	2|
16387	12	2|
16388	12	2|
16389	12	2|
16390	12	2|
16391	12	2|
16392	12	2|
16393	12	2|
16394	12	2|
16395	12	2|
16396	12	2|
16397	12	2|
16398	12	2|
16399	12	2|
16400	12	2|
16401	12	2|
16402	12	2|
16403	12	2|
16404	12	2|
16405	12	2|
16406	12	2|
16407	12	2|
16408	12	2|
16409	12	2|
16410	12	2|
16411	12	2|
16412	12	2|
16413	12	2|
16414	12	2|
16415	12	2|
16416	12	2|
16417	12	2|
16418	12	2|
16419	12	2|
16420	12	2|
16421	12	2|
16422	12	2|
16423	12	2|
16424	12	2|
16425	12	2|
16426	12	2|
16427	12	2|
16428	12	2|
16429	12	2|
16430	12	2|
16431	12	2|
16432	12	2|
16433	12	2|
16434	12	2|
16435	12	2|
16436	12	2|
16437	12	2|
16438	12	2|
16439	12	2|
16440	12	2|
16441	12	2|
16442	12	2|
16443	12	2|
16444	12	2|
16445	12	2|
16446	12	2|
16447	12	2|
16448	12	2|
16449	12	2|
16450	12	2|
16451	12	2|
16452	12	2|
16453	12	2|
16454	12	2|
16455	12	2|
16456	12	2|
16457	12	2|
16458	12	2|
16459	12	2|
16460	12	2|
16461	12	2|
16462	12	2|
16463	12	2|
16464	12	2|
16465	12	2|
16466	12	2|
16467	12	2|
16468	12	2|
16469	12	2|
16470	12	2|
16471	12	2|
16472	12	2|
16473	12	2|
16474	12	2|
16475	12	2|
16476	12	2|
16477	12	2|
16478	12	2|
16479	12	2|
16480	12	2|
16481	12	2|
16482	12	2|
16483	12	2|
16484	12	2|
16485	12	2|
16486	12	2|
16487	12	2|
16488	12	2|
16489	12	2|
16490	12	2|
16491	12	2|
16492	12	2|
16493	12	2|
16494	12	2|
16496	12	2|
16497	12	2|
16498	12	2|
16499	12	2|
16500	12	2|
16501	12	2|
16502	12	2|
16503	12	2|
16504	12	2|
16505	12	2|
16506	12	2|
16507	12	2|
16508	12	2|
16509	12	2|
16510	12	2|
16511	12	2|
16512	12	2|
16513	12	2|
16514	12	2|
16515	12	2|
16516	12	2|
16517	12	2|
16518	12	2|
16519	12	2|
16520	12	2|
16521	12	2|
16522	12	2|
16523	12	2|
16524	12	2|
16526	12	2|
16527	12	2|
16528	12	2|
16529	12	2|
16530	12	2|
16531	12	2|
16532	12	2|
16533	12	2|
16534	12	2|
16535	12	2|
16536	12	2|
16537	12	2|
16538	12	2|
16539	12	2|
16540	12	2|
16541	12	2|
16542	12	2|
16543	12	2|
16544	12	2|
16545	12	2|
16546	12	2|
16547	12	2|
16548	12	2|
16549	12	2|
16550	12	2|
16551	12	2|
16552	12	2|
16553	12	2|
16554	12	2|
16555	12	2|
16556	12	2|
16557	12	2|
16558	12	2|
16559	12	2|
16560	12	2|
16561	12	2|
16562	12	2|
16563	12	2|
16564	12	2|
16565	12	2|
16566	12	2|
16567	12	2|
16568	12	2|
16569	12	2|
16570	12	2|
16571	12	2|
16572	12	2|
16573	12	2|
16574	12	2|
16575	12	2|
16576	12	2|
16577	12	2|
16578	12	2|
16579	12	2|
16580	12	2|
16581	12	2|
16582	12	2|
16583	12	2|
16584	12	2|
16585	12	2|
16586	12	2|
16587	12	2|
16588	12	2|
16589	12	2|
16590	12	2|
16591	12	2|
16592	12	2|
16593	12	2|
16594	12	2|
16595	12	2|
16596	12	2|
16597	12	2|
16598	12	2|
16599	12	2|
16600	12	2|
16601	12	2|
16602	12	2|
16603	12	2|
16604	12	2|
16605	12	2|
16606	12	2|
16607	12	2|
16608	12	2|
16610	12	2|
16611	12	2|
16612	12	2|
16613	12	2|
16614	12	2|
16615	12	2|
16616	12	2|
16617	12	2|
16618	12	2|
16619	12	2|
16620	12	2|
16621	12	2|
16622	12	2|
16623	12	2|
16624	12	2|
16625	12	2|
16626	12	2|
16627	12	2|
16628	12	2|
16629	12	2|
16630	12	2|
16631	12	2|
16632	12	2|
16633	12	2|
16634	12	2|
16635	12	2|
16636	12	2|
16637	12	2|
16638	12	2|
16639	12	2|
16640	12	2|
16641	12	2|
16642	12	2|
16643	12	2|
16644	12	2|
16645	12	2|
16646	12	2|
16647	12	2|
16648	12	2|
16649	12	2|
16650	12	2|
16651	12	2|
16652	12	2|
16653	12	2|
16654	12	2|
16655	12	2|
16656	12	2|
16657	12	2|
16658	12	2|
16659	12	2|
16661	12	2|
16662	12	2|
16663	12	2|
16664	12	2|
16665	12	2|
16666	12	2|
16667	12	2|
16668	12	2|
16669	12	2|
16670	12	2|
16671	12	2|
16672	12	2|
16673	12	2|
16674	12	2|
16675	12	2|
16676	12	2|
16677	12	2|
16678	12	2|
16679	12	2|
16680	12	2|
16681	12	2|
16682	12	2|
16683	12	2|
16684	12	2|
16685	12	2|
16686	12	2|
16687	12	2|
16688	12	2|
16689	12	2|
16690	12	2|
16691	12	2|
16692	12	2|
16693	12	2|
16694	12	2|
16695	12	2|
16696	12	2|
16697	12	2|
16698	12	2|
16699	12	2|
16700	12	2|
16701	12	2|
16702	12	2|
16703	12	2|
16704	12	2|
16705	12	2|
16706	12	2|
16707	12	2|
16708	12	2|
16709	12	2|
16710	12	2|
16711	12	2|
16712	12	2|
16713	12	2|
16714	12	2|
16715	12	2|
16716	12	2|
16717	12	2|
16718	12	2|
16719	12	2|
16720	12	2|
16721	12	2|
16722	12	2|
16723	12	2|
16724	12	2|
16725	12	2|
16726	12	2|
16727	12	2|
16728	12	2|
16729	12	2|
16730	12	2|
16731	12	2|
16732	12	2|
16733	12	2|
16734	12	2|
16735	12	2|
16736	12	2|
16738	12	2|
16806	12	2|
16879	12	2|
16949	12	2|
17020	12	2|
17091	12	2|
17162	12	2|
16739	12	2|
16740	12	2|
16741	12	2|
16742	12	2|
16743	12	2|
16744	12	2|
16745	12	2|
16746	12	2|
16747	12	2|
16748	12	2|
16749	12	2|
16750	12	2|
16751	12	2|
16752	12	2|
16753	12	2|
16754	12	2|
16755	12	2|
16756	12	2|
16757	12	2|
16758	12	2|
16759	12	2|
16760	12	2|
16761	12	2|
16762	12	2|
16763	12	2|
16764	12	2|
16765	12	2|
16766	12	2|
16767	12	2|
16768	12	2|
16769	12	2|
16770	12	2|
16771	12	2|
16772	12	2|
16773	12	2|
16774	12	2|
16775	12	2|
16776	12	2|
16777	12	2|
16778	12	2|
16779	12	2|
16780	12	2|
16781	12	2|
16782	12	2|
16783	12	2|
16784	12	2|
16785	12	2|
16786	12	2|
16787	12	2|
16788	12	2|
16789	12	2|
16790	12	2|
16791	12	2|
16792	12	2|
16793	12	2|
16794	12	2|
16795	12	2|
16796	12	2|
16797	12	2|
16798	12	2|
16799	12	2|
16800	12	2|
16801	12	2|
16802	12	2|
16803	12	2|
16804	12	2|
16805	12	2|
16807	12	2|
16808	12	2|
16809	12	2|
16810	12	2|
16811	12	2|
16812	12	2|
16813	12	2|
16814	12	2|
16815	12	2|
16816	12	2|
16817	12	2|
16818	12	2|
16819	12	2|
16820	12	2|
16821	12	2|
16822	12	2|
16823	12	2|
16824	12	2|
16825	12	2|
16826	12	2|
16827	12	2|
16828	12	2|
16829	12	2|
16830	12	2|
16831	12	2|
16832	12	2|
16833	12	2|
16834	12	2|
16835	12	2|
16836	12	2|
16837	12	2|
16838	12	2|
16839	12	2|
16840	12	2|
16841	12	2|
16842	12	2|
16843	12	2|
16844	12	2|
16845	12	2|
16846	12	2|
16847	12	2|
16848	12	2|
16849	12	2|
16850	12	2|
16851	12	2|
16852	12	2|
16853	12	2|
16854	12	2|
16855	12	2|
16856	12	2|
16857	12	2|
16858	12	2|
16859	12	2|
16860	12	2|
16861	12	2|
16862	12	2|
16863	12	2|
16864	12	2|
16865	12	2|
16866	12	2|
16867	12	2|
16868	12	2|
16869	12	2|
16870	12	2|
16871	12	2|
16872	12	2|
16873	12	2|
16874	12	2|
16875	12	2|
16876	12	2|
16877	12	2|
16878	12	2|
16880	12	2|
16881	12	2|
16882	12	2|
16883	12	2|
16884	12	2|
16885	12	2|
16886	12	2|
16887	12	2|
16888	12	2|
16889	12	2|
16890	12	2|
16891	12	2|
16892	12	2|
16893	12	2|
16894	12	2|
16895	12	2|
16896	12	2|
16897	12	2|
16898	12	2|
16899	12	2|
16900	12	2|
16901	12	2|
16902	12	2|
16903	12	2|
16904	12	2|
16905	12	2|
16906	12	2|
16907	12	2|
16908	12	2|
16909	12	2|
16910	12	2|
16911	12	2|
16912	12	2|
16913	12	2|
16914	12	2|
16915	12	2|
16916	12	2|
16917	12	2|
16918	12	2|
16919	12	2|
16920	12	2|
16921	12	2|
16922	12	2|
16923	12	2|
16924	12	2|
16925	12	2|
16926	12	2|
16927	12	2|
16928	12	2|
16929	12	2|
16930	12	2|
16931	12	2|
16932	12	2|
16933	12	2|
16934	12	2|
16935	12	2|
16936	12	2|
16937	12	2|
16938	12	2|
16939	12	2|
16940	12	2|
16941	12	2|
16942	12	2|
16943	12	2|
16944	12	2|
16945	12	2|
16946	12	2|
16947	12	2|
16948	12	2|
16950	12	2|
16951	12	2|
16952	12	2|
16953	12	2|
16954	12	2|
16955	12	2|
16956	12	2|
16957	12	2|
16958	12	2|
16960	12	2|
16961	12	2|
16962	12	2|
16963	12	2|
16964	12	2|
16965	12	2|
16966	12	2|
16967	12	2|
16968	12	2|
16969	12	2|
16970	12	2|
16971	12	2|
16972	12	2|
16973	12	2|
16974	12	2|
16975	12	2|
16976	12	2|
16977	12	2|
16978	12	2|
16979	12	2|
16980	12	2|
16981	12	2|
16982	12	2|
16983	12	2|
16984	12	2|
16985	12	2|
16986	12	2|
16987	12	2|
16988	12	2|
16989	12	2|
16990	12	2|
16991	12	2|
16992	12	2|
16993	12	2|
16994	12	2|
16995	12	2|
16996	12	2|
16997	12	2|
16998	12	2|
16999	12	2|
17000	12	2|
17001	12	2|
17002	12	2|
17003	12	2|
17004	12	2|
17005	12	2|
17006	12	2|
17007	12	2|
17008	12	2|
17009	12	2|
17010	12	2|
17011	12	2|
17012	12	2|
17013	12	2|
17014	12	2|
17015	12	2|
17016	12	2|
17017	12	2|
17018	12	2|
17019	12	2|
17021	12	2|
17022	12	2|
17023	12	2|
17024	12	2|
17025	12	2|
17026	12	2|
17027	12	2|
17028	12	2|
17029	12	2|
17030	12	2|
17031	12	2|
17032	12	2|
17033	12	2|
17034	12	2|
17035	12	2|
17036	12	2|
17037	12	2|
17038	12	2|
17039	12	2|
17040	12	2|
17041	12	2|
17042	12	2|
17043	12	2|
17044	12	2|
17045	12	2|
17046	12	2|
17047	12	2|
17048	12	2|
17049	12	2|
17050	12	2|
17051	12	2|
17052	12	2|
17053	12	2|
17054	12	2|
17055	12	2|
17056	12	2|
17057	12	2|
17058	12	2|
17059	12	2|
17060	12	2|
17061	12	2|
17062	12	2|
17063	12	2|
17064	12	2|
17065	12	2|
17066	12	2|
17067	12	2|
17068	12	2|
17069	12	2|
17070	12	2|
17071	12	2|
17072	12	2|
17073	12	2|
17074	12	2|
17075	12	2|
17076	12	2|
17077	12	2|
17078	12	2|
17079	12	2|
17080	12	2|
17081	12	2|
17082	12	2|
17083	12	2|
17084	12	2|
17085	12	2|
17086	12	2|
17087	12	2|
17088	12	2|
17089	12	2|
17090	12	2|
17092	12	2|
17093	12	2|
17094	12	2|
17095	12	2|
17096	12	2|
17097	12	2|
17098	12	2|
17099	12	2|
17100	12	2|
17101	12	2|
17102	12	2|
7424	12	2|
7427	12	2|
7429	12	2|
7431	12	2|
7433	12	2|
7436	12	2|
7440	12	2|
7442	12	2|
7444	12	2|
7446	12	2|
7449	12	2|
7451	12	2|
7454	12	2|
7456	12	2|
7459	12	2|
7461	12	2|
7463	12	2|
7472	12	2|
7474	12	2|
7476	12	2|
7479	12	2|
7480	12	2|
7481	12	2|
7482	12	2|
7483	12	2|
7484	12	2|
7485	12	2|
7486	12	2|
7487	12	2|
7488	12	2|
7489	12	2|
7491	12	2|
7492	12	2|
7495	12	2|
7496	12	2|
7497	12	2|
7498	12	2|
7499	12	2|
7500	12	2|
7501	12	2|
7502	12	2|
7503	12	2|
7504	12	2|
7505	12	2|
7506	12	2|
7507	12	2|
7508	12	2|
7509	12	2|
7510	12	2|
7511	12	2|
7512	12	2|
7513	12	2|
7514	12	2|
7515	12	2|
7516	12	2|
7517	12	2|
7518	12	2|
7519	12	2|
7520	12	2|
7521	12	2|
7522	12	2|
7523	12	2|
7524	12	2|
7526	12	2|
7527	12	2|
7528	12	2|
7529	12	2|
7530	12	2|
7531	12	2|
7532	12	2|
7533	12	2|
7534	12	2|
7535	12	2|
7536	12	2|
7537	12	2|
7538	12	2|
7539	12	2|
7540	12	2|
7541	12	2|
7542	12	2|
7543	12	2|
7544	12	2|
7545	12	2|
7546	12	2|
7547	12	2|
7548	12	2|
7549	12	2|
7550	12	2|
7551	12	2|
7552	12	2|
7563	12	2|
7564	12	2|
7565	12	2|
7566	12	2|
7569	12	2|
7570	12	2|
7572	12	2|
7575	12	2|
7576	12	2|
7577	12	2|
7578	12	2|
7579	12	2|
7580	12	2|
7581	12	2|
7582	12	2|
7583	12	2|
7584	12	2|
7585	12	2|
7586	12	2|
7587	12	2|
7589	12	2|
7590	12	2|
7591	12	2|
7592	12	2|
7593	12	2|
7594	12	2|
7595	12	2|
7596	12	2|
7597	12	2|
7598	12	2|
7599	12	2|
7600	12	2|
7601	12	2|
7602	12	2|
7603	12	2|
7604	12	2|
7605	12	2|
7606	12	2|
7608	12	2|
7610	12	2|
7611	12	2|
7612	12	2|
7613	12	2|
7614	12	2|
7616	12	2|
7617	12	2|
7618	12	2|
7619	12	2|
7620	12	2|
7622	12	2|
7623	12	2|
7624	12	2|
7625	12	2|
7627	12	2|
7628	12	2|
7629	12	2|
7630	12	2|
7631	12	2|
7633	12	2|
7634	12	2|
7635	12	2|
7636	12	2|
7637	12	2|
7638	12	2|
7639	12	2|
7640	12	2|
7641	12	2|
7643	12	2|
7644	12	2|
7645	12	2|
7646	12	2|
7647	12	2|
7648	12	2|
7649	12	2|
7650	12	2|
7651	12	2|
7652	12	2|
7653	12	2|
7654	12	2|
7655	12	2|
7656	12	2|
7657	12	2|
7658	12	2|
7659	12	2|
7660	12	2|
7661	12	2|
7662	12	2|
7664	12	2|
7665	12	2|
7666	12	2|
7667	12	2|
7668	12	2|
7669	12	2|
7670	12	2|
7671	12	2|
7672	12	2|
7674	12	2|
7675	12	2|
7676	12	2|
7677	12	2|
7678	12	2|
7679	12	2|
7680	12	2|
7681	12	2|
7682	12	2|
7683	12	2|
7684	12	2|
7686	12	2|
7687	12	2|
7688	12	2|
7689	12	2|
7690	12	2|
7691	12	2|
7692	12	2|
7693	12	2|
7694	12	2|
7695	12	2|
7696	12	2|
7697	12	2|
7698	12	2|
7699	12	2|
7700	12	2|
7703	12	2|
7704	12	2|
7705	12	2|
7707	12	2|
7709	12	2|
7711	12	2|
7713	12	2|
7715	12	2|
7716	12	2|
7717	12	2|
7718	12	2|
7719	12	2|
7720	12	2|
7721	12	2|
7722	12	2|
7723	12	2|
7724	12	2|
7725	12	2|
7726	12	2|
7727	12	2|
7728	12	2|
7729	12	2|
7730	12	2|
7731	12	2|
7732	12	2|
7733	12	2|
7735	12	2|
7736	12	2|
7737	12	2|
7738	12	2|
7739	12	2|
7740	12	2|
7741	12	2|
7743	12	2|
7745	12	2|
7746	12	2|
7747	12	2|
7748	12	2|
7749	12	2|
7750	12	2|
7751	12	2|
7752	12	2|
7753	12	2|
7754	12	2|
7755	12	2|
7756	12	2|
7757	12	2|
7758	12	2|
7759	12	2|
7760	12	2|
7761	12	2|
7763	12	2|
7764	12	2|
7765	12	2|
7766	12	2|
7767	12	2|
7768	12	2|
7769	12	2|
7770	12	2|
7771	12	2|
7772	12	2|
7773	12	2|
7774	12	2|
7775	12	2|
7776	12	2|
7777	12	2|
7778	12	2|
7779	12	2|
7780	12	2|
7781	12	2|
7783	12	2|
7786	12	2|
7787	12	2|
7788	12	2|
7789	12	2|
7790	12	2|
7791	12	2|
7794	12	2|
7795	12	2|
7796	12	2|
7797	12	2|
7798	12	2|
7799	12	2|
7800	12	2|
7801	12	2|
7802	12	2|
7803	12	2|
7804	12	2|
7805	12	2|
7806	12	2|
7807	12	2|
7809	12	2|
7810	12	2|
7811	12	2|
7812	12	2|
7813	12	2|
7814	12	2|
7815	12	2|
7816	12	2|
7817	12	2|
7818	12	2|
7819	12	2|
7820	12	2|
7821	12	2|
7822	12	2|
7823	12	2|
7825	12	2|
7826	12	2|
7829	12	2|
7831	12	2|
7833	12	2|
7834	12	2|
7835	12	2|
7836	12	2|
7837	12	2|
7838	12	2|
7839	12	2|
7840	12	2|
7843	12	2|
7844	12	2|
7845	12	2|
7846	12	2|
7847	12	2|
7848	12	2|
7849	12	2|
7850	12	2|
7851	12	2|
7852	12	2|
7853	12	2|
7855	12	2|
7857	12	2|
7862	12	2|
7863	12	2|
7866	12	2|
7867	12	2|
7868	12	2|
7870	12	2|
7872	12	2|
7873	12	2|
7874	12	2|
7875	12	2|
7876	12	2|
7877	12	2|
7879	12	2|
7881	12	2|
7882	12	2|
7883	12	2|
7884	12	2|
7885	12	2|
7886	12	2|
7889	12	2|
7890	12	2|
7891	12	2|
7892	12	2|
7893	12	2|
7894	12	2|
7895	12	2|
7896	12	2|
7897	12	2|
7898	12	2|
7899	12	2|
7900	12	2|
7901	12	2|
7902	12	2|
7903	12	2|
7904	12	2|
7905	12	2|
7906	12	2|
7907	12	2|
7908	12	2|
7909	12	2|
7910	12	2|
7911	12	2|
14976	12	2|
14977	12	2|
14978	12	2|
14979	12	2|
14980	12	2|
14981	12	2|
14982	12	2|
14983	12	2|
14984	12	2|
14985	12	2|
14986	12	2|
14987	12	2|
14988	12	2|
14989	12	2|
14990	12	2|
14991	12	2|
14993	12	2|
14994	12	2|
14995	12	2|
14996	12	2|
14997	12	2|
14998	12	2|
14999	12	2|
15000	12	2|
15001	12	2|
15002	12	2|
15003	12	2|
15004	12	2|
15005	12	2|
15006	12	2|
15007	12	2|
15008	12	2|
15009	12	2|
15010	12	2|
15011	12	2|
15012	12	2|
15013	12	2|
15014	12	2|
15015	12	2|
15016	12	2|
15017	12	2|
15018	12	2|
